RUN_UUID,RUN_COMPLETED,RUN_DURATION_MINUTES,RUN_SUCCESSFUL,D4J_PROJECT,D4J_BUG_ID,MODEL,REASONING_LEVEL,MAX_FIX_REPROMPTS,FEEDBACK_ITERATIONS,CLASS_NAME,FEEDBACK_TYPE,FEEDBACK_LOOP_DURATION_MINUTES,FEEDBACK_LOOP_SUCCESSFUL,ITERATION,ITERATION_DURATION_MINUTES,FIX_REPROMPT_COUNT,REAL_BUG_RESULT,MUTANTS,COVERED_MUTANTS,KILLED_MUTANTS,LINE_COVERAGE,BRANCH_COVERAGE
019c8682-daab-7a86-8642-395926206bc0,true,12.96633333333,true,Lang,4,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.text.translate.LookupTranslator,COVERAGE,5.42488333333,true,10,0.58295000000,0,UNDETECTED,41,41,36,1,1
019c8682-daab-7a86-8642-395926206bc0,true,12.96633333333,true,Lang,4,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.text.translate.LookupTranslator,MUTATION,7.07541666667,true,0,0.39423333333,0,UNDETECTED,41,41,32,1,0.9285714285714286
019c8682-daab-7a86-8642-395926206bc0,true,12.96633333333,true,Lang,4,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.text.translate.LookupTranslator,MUTATION,7.07541666667,true,1,0.45023333333,0,UNDETECTED,41,41,32,1,0.9285714285714286
019c8682-daab-7a86-8642-395926206bc0,true,12.96633333333,true,Lang,4,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.text.translate.LookupTranslator,MUTATION,7.07541666667,true,2,1.14341666667,2,UNDETECTED,41,41,33,1,1
019c8682-daab-7a86-8642-395926206bc0,true,12.96633333333,true,Lang,4,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.text.translate.LookupTranslator,MUTATION,7.07541666667,true,3,0.49055000000,0,UNDETECTED,41,41,34,1,1
019c8682-daab-7a86-8642-395926206bc0,true,12.96633333333,true,Lang,4,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.text.translate.LookupTranslator,MUTATION,7.07541666667,true,4,0.68056666667,0,UNDETECTED,41,41,34,1,1
019c8682-daab-7a86-8642-395926206bc0,true,12.96633333333,true,Lang,4,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.text.translate.LookupTranslator,MUTATION,7.07541666667,true,5,0.89046666667,0,UNDETECTED,41,41,34,1,1
019c8682-daab-7a86-8642-395926206bc0,true,12.96633333333,true,Lang,4,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.text.translate.LookupTranslator,MUTATION,7.07541666667,true,6,0.63820000000,0,UNDETECTED,41,41,34,1,1
019c8682-daab-7a86-8642-395926206bc0,true,12.96633333333,true,Lang,4,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.text.translate.LookupTranslator,MUTATION,7.07541666667,true,7,0.83471666667,0,UNDETECTED,41,41,34,1,1
019c8682-daab-7a86-8642-395926206bc0,true,12.96633333333,true,Lang,4,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.text.translate.LookupTranslator,MUTATION,7.07541666667,true,8,0.61285000000,0,UNDETECTED,41,41,34,1,1
019c8682-daab-7a86-8642-395926206bc0,true,12.96633333333,true,Lang,4,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.text.translate.LookupTranslator,MUTATION,7.07541666667,true,9,0.61590000000,0,UNDETECTED,41,41,34,1,1
019c8682-daab-7a86-8642-395926206bc0,true,12.96633333333,true,Lang,4,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.text.translate.LookupTranslator,MUTATION,7.07541666667,true,10,0.69525000000,0,UNDETECTED,41,41,34,1,1
019c868e-ba3f-7f87-9c6d-96aa06099e91,true,8.27925000000,false,Lang,5,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.LocaleUtils,COVERAGE,7.12083333333,false,0,0.47715000000,0,UNDETECTED,177,126,75,0.7922077922077922,0.5714285714285714
019c868e-ba3f-7f87-9c6d-96aa06099e91,true,8.27925000000,false,Lang,5,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.LocaleUtils,COVERAGE,7.12083333333,false,1,0.78161666667,1,UNDETECTED,177,133,91,0.9090909090909091,0.7857142857142857
019c868e-ba3f-7f87-9c6d-96aa06099e91,true,8.27925000000,false,Lang,5,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.LocaleUtils,COVERAGE,7.12083333333,false,2,0.73086666667,1,UNDETECTED,177,155,98,0.9090909090909091,0.8035714285714286
019c868e-ba3f-7f87-9c6d-96aa06099e91,true,8.27925000000,false,Lang,5,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.LocaleUtils,COVERAGE,7.12083333333,false,3,0.45631666667,0,UNDETECTED,177,161,105,0.922077922077922,0.8214285714285714
019c868e-ba3f-7f87-9c6d-96aa06099e91,true,8.27925000000,false,Lang,5,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.LocaleUtils,COVERAGE,7.12083333333,false,4,0.85131666667,1,UNDETECTED,177,161,107,0.935064935064935,0.8392857142857143
019c868e-ba3f-7f87-9c6d-96aa06099e91,true,8.27925000000,false,Lang,5,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.LocaleUtils,COVERAGE,7.12083333333,false,5,1.75078333333,3,UNDETECTED,177,161,107,0.935064935064935,0.8392857142857143
019c868e-ba3f-7f87-9c6d-96aa06099e91,true,8.27925000000,false,Lang,5,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.LocaleUtils,COVERAGE,7.12083333333,false,6,,6,,,,,,
019c868e-ba3f-7f87-9c6d-96aa06099e91,true,8.27925000000,false,Lang,5,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.LocaleUtils,MUTATION,0.61103333333,false,0,0.47715000000,0,UNDETECTED,177,126,75,0.7922077922077922,0.5714285714285714
019c868e-ba3f-7f87-9c6d-96aa06099e91,true,8.27925000000,false,Lang,5,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.LocaleUtils,MUTATION,0.61103333333,false,1,,1,,,,,,
019c8696-4f43-77fd-92ed-bd78a1ad9eb3,true,13.35731666667,true,Lang,13,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.SerializationUtils,COVERAGE,4.84611666667,true,0,0.29150000000,0,UNDETECTED,17,17,10,0.5789473684210527,0.7142857142857143
019c8696-4f43-77fd-92ed-bd78a1ad9eb3,true,13.35731666667,true,Lang,13,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.SerializationUtils,COVERAGE,4.84611666667,true,1,0.30503333333,0,UNDETECTED,17,17,10,0.6140350877192983,0.7142857142857143
019c8696-4f43-77fd-92ed-bd78a1ad9eb3,true,13.35731666667,true,Lang,13,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.SerializationUtils,COVERAGE,4.84611666667,true,2,0.49803333333,1,UNDETECTED,17,17,10,0.6842105263157895,0.7142857142857143
019c8696-4f43-77fd-92ed-bd78a1ad9eb3,true,13.35731666667,true,Lang,13,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.SerializationUtils,COVERAGE,4.84611666667,true,3,0.42563333333,0,UNDETECTED,17,17,10,0.7192982456140351,0.7142857142857143
019c8696-4f43-77fd-92ed-bd78a1ad9eb3,true,13.35731666667,true,Lang,13,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.SerializationUtils,COVERAGE,4.84611666667,true,4,0.72551666667,1,UNDETECTED,17,17,10,0.7192982456140351,0.7142857142857143
019c8696-4f43-77fd-92ed-bd78a1ad9eb3,true,13.35731666667,true,Lang,13,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.SerializationUtils,COVERAGE,4.84611666667,true,5,0.46728333333,0,UNDETECTED,17,17,10,0.7192982456140351,0.7142857142857143
019c8696-4f43-77fd-92ed-bd78a1ad9eb3,true,13.35731666667,true,Lang,13,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.SerializationUtils,COVERAGE,4.84611666667,true,6,0.45721666667,0,UNDETECTED,17,17,11,0.7894736842105263,0.7857142857142857
019c8696-4f43-77fd-92ed-bd78a1ad9eb3,true,13.35731666667,true,Lang,13,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.SerializationUtils,COVERAGE,4.84611666667,true,7,0.41026666667,0,UNDETECTED,17,17,11,0.7894736842105263,0.7857142857142857
019c8696-4f43-77fd-92ed-bd78a1ad9eb3,true,13.35731666667,true,Lang,13,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.SerializationUtils,COVERAGE,4.84611666667,true,8,0.56643333333,0,UNDETECTED,17,17,11,0.7894736842105263,0.7857142857142857
019c8696-4f43-77fd-92ed-bd78a1ad9eb3,true,13.35731666667,true,Lang,13,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.SerializationUtils,COVERAGE,4.84611666667,true,9,0.48620000000,0,UNDETECTED,17,17,11,0.7894736842105263,0.7857142857142857
019c8696-4f43-77fd-92ed-bd78a1ad9eb3,true,13.35731666667,true,Lang,13,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.SerializationUtils,COVERAGE,4.84611666667,true,10,0.46040000000,0,UNDETECTED,17,17,11,0.8245614035087719,0.8571428571428571
019c8696-4f43-77fd-92ed-bd78a1ad9eb3,true,13.35731666667,true,Lang,13,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.SerializationUtils,MUTATION,8.14885000000,true,0,0.29150000000,0,UNDETECTED,17,17,10,0.5789473684210527,0.7142857142857143
